Name;Price;Link;Image;Availability;Source
Sampon antimatreata Hair Care, 200 ml, Sebamed;49,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-hair-care-200-ml-sebamed-p301371;https://media.farmaciatei.ro/gallery/7476/sampon-dermatologic-antimatreata-200-ml-sebamed-3096.png;true;Farmacia Tei
Gel de spalare pentru corp si scalp Versiactive, 200 ml, Braderm;66,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/corp/anti-fungic/gel-de-spalare-pentru-corp-si-scalp-versiactive-200-ml-braderm-p357711;https://media.farmaciatei.ro/gallery/37466/1.png;true;Farmacia Tei
Sampon antimatreata pentru par normal, 250 ml, Petrole Hahn;19,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-antimatreata-pentru-par-normal-250-ml-petrole-hahn-p337401;https://media.farmaciatei.ro/gallery/55129/sampon-antimatreata-pentru-par-normal-250-ml-petrole-hahn-7228.jpg;true;Farmacia Tei
Sampon antimatreata, 200 ml, Seboradin;41,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-200-ml-seboradin-p345826;https://media.farmaciatei.ro/images/products-photos/sampon-antimatreata-seboradin-200-ml-lara-8292.jpg;true;Farmacia Tei
Sampon si gel de dus pentru piele si scalp sensibil, 200 ml,...;51,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/anti-prurit/sampon-si-gel-de-dus-pentru-piele-si-scalp-sensibil-200-ml-ceramol-p361188;https://media.farmaciatei.ro/gallery/50213/sampon-si-gel-de-dus-pentru-piele-si-scalp-sensibil-200-ml-ceramol-1517.png;true;Farmacia Tei
Sampon antimatreata pentru toate tipurile de par Selmax Green,...;57,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-antimatreata-pentru-toate-tipurile-de-par-selmax-green-200-ml-advantis-p363045;https://media.farmaciatei.ro/gallery/55215/sampon-antimatreata-pentru-toate-tipurile-de-par-selmax-green-200-ml-advantis-4166.jpg;true;Farmacia Tei
Sampon pentru scalp iritat si exces de sebum Mediket Ictamo,...;115,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/anti-prurit/sampon-pentru-scalp-iritat-si-exces-de-sebum-mediket-ictamo-180-ml-benemedo-p340144;https://media.farmaciatei.ro/gallery/15128/sampon-pentru-scalp-cu-iritatii-si-exces-de-sebum-mediket-ictamo-180-ml-benemedo-1648.jpg;true;Farmacia Tei
Sampon reechilibrant DS Hair, 500 ml, Uriage;97,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-reechilibrant-ds-hair-500-ml-uriage-p356909;https://media.farmaciatei.ro/gallery/35480/sampon-reechilibrant-ds-hair-500-ml-uriage-8645.png;true;Farmacia Tei
Sampon natural pentru par gras, 475 ml, Sabio;36,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-natural-pentru-par-gras-475-ml-sabio-p324031;https://media.farmaciatei.ro/gallery/25706/sampon-natural-pentru-par-gras-475-ml-sabio-3198.webp;true;Farmacia Tei
Sampon delicat echilibrant Scalp Rebalancing Balancing Low,...;114,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-delicat-echilibrant-scalp-rebalancing-balancing-low-1000-ml-alfaparf-p357772;https://media.farmaciatei.ro/gallery/37601/sampon-antisebum-scalp-rebalance-balancing-low-1000-ml-alfaparf-8658.jpg;true;Farmacia Tei
Spray cu emulsie fluida pentru corp si scalp Versiactive, 100...;69,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/corp/anti-fungic/spray-cu-emulsie-fluida-pentru-corp-si-scalp-versiactive-100-ml-braderm-p357709;https://media.farmaciatei.ro/gallery/37461/1.png;true;Farmacia Tei
Sampon Node DS+, 125 ml, Bioderma;72,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/anti-prurit/sampon-node-ds-125-ml-bioderma-p360040;https://media.farmaciatei.ro/gallery/46228/sampon-node-ds-125-ml-bioderma-1651.png;true;Farmacia Tei
Sampon intensiv antimatreata DS Cystiphane, 200 ml, Biorga;66,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-intensiv-antimatreata-ds-cystiphane-200-ml-biorga-p325241;https://media.farmaciatei.ro/gallery/5209/sampon-intensiv-antimatreata-ds-cystiphane-200-ml-biorga-3330.jpg;true;Farmacia Tei
Sampon antiseboreic FaviBeauty, 200 ml, Favisan;15,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-antiseboreic-favibeauty-200-ml-favisan-p347634;https://media.farmaciatei.ro/images/products-photos/sampon-antiseboreic-200-ml-favisan-5077.jpg;true;Farmacia Tei
Sampon anti-matreata pentru par normal-gras Dercos, 200 ml,...;68,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/samponanti-matreata-pentruparnormal-gras-dercos-200-ml-vichy-p301771;https://media.farmaciatei.ro/gallery/19223/sampon-anti-matreata-pentru-par-normal-gras-dercos-200-ml-vichy-6259.png;true;Farmacia Tei
DoneFree sampon, 100 ml, Imedica;26,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/donefree-sampon-100-ml-imedica-p342599;https://media.farmaciatei.ro/gallery/38300/donefree-sampon-100-ml-imedica-5705.jpg;true;Farmacia Tei
Sampon pentru par obosit si lipsit de vitalitate cu kerosen...;23,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-par-obosit-si-lipsit-de-vitalitate-cu-kerosen-cosmetic-200-ml-seboradin-p345799;https://media.farmaciatei.ro/images/products-photos/sampon-pentru-par-obosit-si-lipsit-de-vitalitate-cu-kerosen-cosmetic-seboradin-200-ml-lara-3907.jpg;true;Farmacia Tei
Sampon solid anti-matreata, 50 g, La Saponaria;46,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-solid-anti-matreata-50-g-la-saponaria-p371444;https://media.farmaciatei.ro/gallery/75783/sampon-solid-anti-matreata-50-g-la-saponaria-1019.png;true;Farmacia Tei
Sampon antimatreata pentru par normal gras Selmax Blue, 200...;57,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-antimatreata-pentru-par-normal-gras-selmax-blue-200-ml-advantis-p363046;https://media.farmaciatei.ro/gallery/55217/sampon-antimatreata-pentru-par-normal-gras-selmax-blue-200-ml-advantis-3999.jpg;true;Farmacia Tei
Sampon antiseboric cu sulf si echinacea, 150 g, Vitalia;22,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-antiseboric-cu-sulf-si-echinacea-150-g-vitalia-p321265;https://media.farmaciatei.ro/gallery/43072/sampon-antiseboric-cu-sulf-si-echinacea-150-g-vitalia-3552.jpg;true;Farmacia Tei
Sampon contra matretii cu rozmarin si menta Natural Care, 400...;18,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-contra-matretii-cu-rozmarin-si-menta-natural-care-400-ml-gerocossen-p356064;https://media.farmaciatei.ro/gallery/32546/sampon-contra-matretii-parului-cu-rozmarin-si-menta-400-ml-gerocossen-7680.jpg;true;Farmacia Tei
Pachet Sampon tratament anti-matreata pentru par uscat Dercos,...;101,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/pachet-sampon-tratament-anti-matreata-pentru-par-uscat-dercos-200-ml-200-ml-vichy-p330426;https://media.farmaciatei.ro/gallery/44257/sampon-anti-matreata-pentru-par-uscat-dercos-200-200-ml-vichy-50-reducere-din-al-doilea-produs-6473.png;true;Farmacia Tei
Sampon antimatreata purificator Dercos K, 250 ml, Vichy;81,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-purificator-dercos-k-250-ml-vichy-p348339;https://media.farmaciatei.ro/gallery/179/3337875736459_1.png;true;Farmacia Tei
Sampon Blue Cap, 150 ml, Catalysis;84,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-blue-cap-150-ml-catalysis-p300854;https://media.farmaciatei.ro/gallery/40937/sampon-blue-cap-150-ml-catalysis-55.jpg;true;Farmacia Tei
Sampon tratament anti-matreata uscata Squanorm, 200 ml, Ducray;73,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-tratament-anti-matreata-uscata-squanorm-200-ml-ducray-p304390;https://media.farmaciatei.ro/gallery/10062/sampon-tratament-anti-matreata-uscata-squanorm-200-ml-ducray-3620.png;true;Farmacia Tei
Sampon calmant pentru utilizare zilnica Psoriane, 125 ml, Noreva;58,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-calmant-pentru-utilizare-zilnica-psoriane-125-ml-noreva-p307391;https://media.farmaciatei.ro/gallery/35016/sampon-calmant-pentru-utilizare-zilnica-psoriane-125-ml-noreva-4537.png;true;Farmacia Tei
Balsam purificator pentru scalp cu mancarime si matreata, 200...;66,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/balsam-purificator-pentru-scalp-cu-mancarime-si-matreata-200-ml-nioxin-p354870;https://media.farmaciatei.ro/gallery/27783/balsam-purificator-pentru-scalp-cu-mancarime-si-matreata-200-ml-nioxin-279.jpg;true;Farmacia Tei
Sampon tratament antimatreata par uscat, 200 ml, Bioscalin;61,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-tratament-antimatreata-par-uscat-200-ml-bioscalin-p357402;https://media.farmaciatei.ro/gallery/36756/sampon-tratament-antimatreata-par-uscat-200-ml-bioscalin-4368.jpg;true;Farmacia Tei
Sampon cu urzica pentru par gras, 1000 ml, Sabio;71,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-cu-urzica-pentru-par-gras-1000-ml-sabio-p330464;https://media.farmaciatei.ro/gallery/25499/sampon-cu-urzica-pentru-par-gras-1000-ml-sabio-8961.webp;true;Farmacia Tei
Lotiune antimatreata Sebomax, 100 ml, Biotrade;55,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/lotiune-antimatreata-sebomax-100-ml-biotrade-p313206;https://media.farmaciatei.ro/images/products-photos/sebomax-lotiune.JPG;true;Farmacia Tei
Sampon delicat purifiant Scalp Rebalance Purifyng Low, 1000...;114,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-delicat-purifiant-scalp-rebalance-purifyng-low-1000-ml-alfaparf-p357770;https://media.farmaciatei.ro/gallery/37597/sampon-antimatreata-scalp-rebalance-purifyng-low-1000-ml-alfaparf-9560.jpg;true;Farmacia Tei
Sampon impotriva caderii paruluii Sebomax HR, 200 ml, Biotrade;51,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/caderea-parului/sampon-impotriva-caderii-paruluii-sebomax-hr-200-ml-biotrade-p360658;https://media.farmaciatei.ro/gallery/48197/sampon-impotriva-caderii-paruluii-sebomax-hr-200-ml-biotrade-4.png;true;Farmacia Tei
Sampon pentru par normal si gras cu lamaie si argan, 250 ml,...;23,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-par-normal-si-gras-cu-lamaie-si-argan-250-ml-vivanatura-p318403;https://media.farmaciatei.ro/images/products-photos/sampon-pentru-par-normal-si-gras-cu-lamaie-si-argan-250-ml-vivanatura-7217.jpg;true;Farmacia Tei
Sampon anti-matreata pentru par uscat Dercos, 200 ml, Vichy;68,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-anti-matreata-pentru-par-uscat-dercos-200-ml-vichy-p316967;https://media.farmaciatei.ro/images/products-photos/3337871330262-1.jpg;true;Farmacia Tei
Sampon intensiv anti-matreata Ivadermaseb, 200 ml, Ivatherm;66,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-intensiv-anti-matreata-ivadermaseb-200-ml-ivatherm-p342985;https://media.farmaciatei.ro/gallery/38298/sampon-intensiv-anti-matreata-ivadermaseb-200-ml-ivatherm-3934.png;true;Farmacia Tei
Sampon antiseboreic cu sulf si aloe, 150 g, Vitalia;22,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-antiseboreic-cu-sulf-si-aloe-150-g-vitalia-p330603;https://media.farmaciatei.ro/gallery/43070/sampon-antiseboreic-cu-sulf-si-aloe-150-g-vitalia-8325.jpg;true;Farmacia Tei
Sampon tratament impotriva caderii parului pentru par gras Capilar+,...;20,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/tratamente-par/sampon-tratament-impotriva-caderii-parului-pentru-par-gras-capilar-275-ml-gerocossen-p353132;https://media.farmaciatei.ro/gallery/18239/sampon-tratament-impotriva-caderii-parului-pentru-par-gras-capilar-275-ml-gerocossen-1513.jpg;true;Farmacia Tei
Sampon antimatreata grasa Neopur, 150 ml, Rene Furterer;69,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-antimatreata-grasa-neopur-150-ml-rene-furterer-p361965;https://media.farmaciatei.ro/gallery/52250/sampon-antimatreata-grasa-neopur-150-ml-rene-furterer-5450.png;true;Farmacia Tei
Sampon antimatreata Novophane K, 300 ml, Acm;103,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-novophane-k-300-ml-acm-p341713;https://media.farmaciatei.ro/gallery/15883/sampon-antimatreata-novophane-k-300-ml-acm-1422.png;true;Farmacia Tei
Sampon pentru scalp cu tendinta de ingrasare Detox, 250 ml,...;19,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-scalp-cu-tendinta-de-ingrasare-detox-250-ml-petrole-hahn-p351930;https://media.farmaciatei.ro/gallery/11017/sampon-pentru-scalp-cu-tendinta-de-ingrasare-detox-250-ml-petrole-hahn-6916.png;true;Farmacia Tei
Sampon calmant Kertyol PSO, 200 ml, Ducray;70,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-calmant-kertyol-pso-200-ml-ducray-p301872;https://media.farmaciatei.ro/gallery/1755/sampon-calmant-kertyol-pso-200-ml-ducray-9950.png;true;Farmacia Tei
Sampon antimatreata cu galangal, 200 ml, Klorane;45,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-cu-galangal-200-ml-klorane-p361967;https://media.farmaciatei.ro/gallery/52254/sampon-antimatreata-cu-galangal-200-ml-klorane-8529.png;true;Farmacia Tei
Sampon antimatreata Novophane DS, 125 ml, Acm;55,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-novophane-ds-125-ml-acm-p317664;https://media.farmaciatei.ro/gallery/15884/sampon-antimatreata-novophane-ds-125-ml-acm-9384.png;true;Farmacia Tei
Gel de dus pentru corp si par Mediket Versi, 500 ml, Benemedo;141,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/corp/anti-fungic/gel-de-dus-pentru-corp-si-par-mediket-versi-500-ml-benemedo-p364647;https://media.farmaciatei.ro/gallery/59472/gel-de-dus-pentru-corp-si-par-mediket-versi-500-ml-benemedo-2831.jpg;true;Farmacia Tei
Sampon antimatreata Control Sebomax, 200 ml, Biotrade;51,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-control-sebomax-200-ml-biotrade-p325323;https://media.farmaciatei.ro/images/products-photos/sebomax-control-sampon.JPG;true;Farmacia Tei
Sampon impotriva reaparitiei matretii Mediket Prevent, 100 ml,...;60,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-impotriva-reaparitiei-matretii-mediket-prevent-100-ml-benemedo-p324418;https://media.farmaciatei.ro/gallery/15113/sampon-pentru-eliminarea-reaparitiei-matretii-mediket-prevent-100-ml-benemedo-6129.jpg;true;Farmacia Tei
Pachet Sampon tratament dermatocosmetic anti-matreata Kelual...;100,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/pachet-sampon-tratament-dermatocosmetic-anti-matreata-kelual-ds-100-ml-100-ml-ducray-p362072;https://media.farmaciatei.ro/gallery/52499/pachet-sampon-tratament-dermatocosmetic-anti-matreata-kelual-ds-100-ml-100-ml-ducray-6392.jpg;true;Farmacia Tei
Sampon anti-matreata pentru par normal-gras Dercos, 390 ml,...;87,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-anti-matreata-pentru-par-normal-gras-dercos-390-ml-vichy-p345041;https://media.farmaciatei.ro/gallery/6437/sampon-anti-matreata-pentru-par-normal-gras-dercos-400-ml-vichy-9389.jpg;true;Farmacia Tei
Sampon tratament keratoreductor Dercos PSOlution, 200 ml, Vichy;74,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/anti-prurit/sampon-tratament-keratoreductor-dercos-psolution-200-ml-vichy-p356699;https://media.farmaciatei.ro/gallery/34779/sampon-tratament-keratoreductor-dercos-psolution-200-ml-vichy-9651.png;true;Farmacia Tei
Sampon tratament impotriva caderii parului pentru par gras Capilar+,...;20,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/tratamente-par/sampon-tratament-impotriva-caderii-parului-pentru-par-gras-capilar-275-ml-gerocossen-p353132;https://media.farmaciatei.ro/gallery/18239/sampon-tratament-impotriva-caderii-parului-pentru-par-gras-capilar-275-ml-gerocossen-1513.jpg;true;Farmacia Tei
Sampon antiseboreic cu sulf si aloe, 150 g, Vitalia;22,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-antiseboreic-cu-sulf-si-aloe-150-g-vitalia-p330603;https://media.farmaciatei.ro/gallery/43070/sampon-antiseboreic-cu-sulf-si-aloe-150-g-vitalia-8325.jpg;true;Farmacia Tei
Sampon antimatreata grasa Neopur, 150 ml, Rene Furterer;69,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-antimatreata-grasa-neopur-150-ml-rene-furterer-p361965;https://media.farmaciatei.ro/gallery/52250/sampon-antimatreata-grasa-neopur-150-ml-rene-furterer-5450.png;true;Farmacia Tei
Sampon antimatreata Novophane K, 300 ml, Acm;103,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-novophane-k-300-ml-acm-p341713;https://media.farmaciatei.ro/gallery/15883/sampon-antimatreata-novophane-k-300-ml-acm-1422.png;true;Farmacia Tei
Sampon antimatreata cu galangal, 200 ml, Klorane;45,00 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-cu-galangal-200-ml-klorane-p361967;https://media.farmaciatei.ro/gallery/52254/sampon-antimatreata-cu-galangal-200-ml-klorane-8529.png;true;Farmacia Tei
Sampon antimatreata Novophane DS, 125 ml, Acm;55,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-novophane-ds-125-ml-acm-p317664;https://media.farmaciatei.ro/gallery/15884/sampon-antimatreata-novophane-ds-125-ml-acm-9384.png;true;Farmacia Tei
Sampon pentru scalp cu tendinta de ingrasare Detox, 250 ml,...;19,50 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-scalp-cu-tendinta-de-ingrasare-detox-250-ml-petrole-hahn-p351930;https://media.farmaciatei.ro/gallery/11017/sampon-pentru-scalp-cu-tendinta-de-ingrasare-detox-250-ml-petrole-hahn-6916.png;true;Farmacia Tei
Sampon calmant Kertyol PSO, 200 ml, Ducray;70,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-calmant-kertyol-pso-200-ml-ducray-p301872;https://media.farmaciatei.ro/gallery/1755/sampon-calmant-kertyol-pso-200-ml-ducray-9950.png;true;Farmacia Tei
Gel de dus pentru corp si par Mediket Versi, 500 ml, Benemedo;141,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/corp/anti-fungic/gel-de-dus-pentru-corp-si-par-mediket-versi-500-ml-benemedo-p364647;https://media.farmaciatei.ro/gallery/59472/gel-de-dus-pentru-corp-si-par-mediket-versi-500-ml-benemedo-2831.jpg;true;Farmacia Tei
Sampon antimatreata Control Sebomax, 200 ml, Biotrade;51,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-control-sebomax-200-ml-biotrade-p325323;https://media.farmaciatei.ro/images/products-photos/sebomax-control-sampon.JPG;true;Farmacia Tei
Sampon impotriva reaparitiei matretii Mediket Prevent, 100 ml,...;60,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-impotriva-reaparitiei-matretii-mediket-prevent-100-ml-benemedo-p324418;https://media.farmaciatei.ro/gallery/15113/sampon-pentru-eliminarea-reaparitiei-matretii-mediket-prevent-100-ml-benemedo-6129.jpg;true;Farmacia Tei
Sampon antipelicular cu climbazol Dermotis, 120 ml, Tis Farmaceutic;14,00 LEI;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-antipelicular-cu-climbazol-dermotis-120-ml-tis-farmaceutic-p348154;https://media.farmaciatei.ro/gallery/42870/sampon-antipelicular-cu-climbazol-150-ml-tis-farmaceutic-5880.png;true;Farmacia Tei
Sampon dermatologic antimatreata si iritatii Mediket Plus, 200...;88,50 LEI;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-dermatologic-antimatreata-si-iritatii-mediket-plus-200-ml-benemedo-p323710;https://media.farmaciatei.ro/gallery/15108/sampon-dermatologic-anti-matreata-si-iritatii-mediket-plus-200-ml-benemedo-4387.png;true;Farmacia Tei
